"Date","Ozone AQI Value","Main Pollutant","Site Name","Site ID","Source"
"10/09/2008","97","","Santa Clarita","06-037-6012","AQS"
"10/10/2008","50","","LAX Hastings","06-037-5005","AQS"
"10/11/2008","39","","Costa Mesa","06-059-1003","AQS"
"10/12/2008","44","","Burbank","06-037-1002","AQS"
"10/13/2008","37","","Costa Mesa","06-059-1003","AQS"
"10/14/2008","50","","LAX Hastings","06-037-5005","AQS"
"10/15/2008","43","","Reseda","06-037-1201","AQS"
"10/16/2008","54","","Mission Viejo","06-059-2022","AQS"
"10/17/2008","51","","Santa Clarita","06-037-6012","AQS"
"10/18/2008","71","","Santa Clarita","06-037-6012","AQS"
"10/19/2008","54","","Glendora","06-037-0016","AQS"
"10/20/2008","45","","LAX Hastings","06-037-5005","AQS"
"10/21/2008","64","","Mission Viejo","06-059-2022","AQS"
"10/22/2008","46","","Glendora","06-037-0016","AQS"
"10/23/2008","44","","Mission Viejo","06-059-2022","AQS"
"10/24/2008","44","","Mission Viejo","06-059-2022","AQS"
"10/25/2008","100","","Santa Clarita","06-037-6012","AQS"
"10/26/2008","151","","Reseda","06-037-1201","AQS"
"10/27/2008","87","","West Los Angeles","06-037-0113","AQS"
"10/28/2008","50","","Santa Clarita","06-037-6012","AQS"
"10/29/2008","150","","Mission Viejo","06-059-2022","AQS"
"10/30/2008","71","","Costa Mesa","06-059-1003","AQS"
"10/31/2008","33","","Mission Viejo","06-059-2022","AQS"
"11/01/2008","29","","Mission Viejo","06-059-2022","AQS"
"11/02/2008","35","","LAX Hastings","06-037-5005","AQS"
"11/03/2008","35","","Costa Mesa","06-059-1003","AQS"
"11/04/2008","37","","Santa Clarita","06-037-6012","AQS"
"11/05/2008","39","","Santa Clarita","06-037-6012","AQS"
"11/06/2008","36","","Santa Clarita","06-037-6012","AQS"
"11/07/2008","34","","Costa Mesa","06-059-1003","AQS"
"11/08/2008","35","","Mission Viejo","06-059-2022","AQS"
"11/09/2008","37","","Santa Clarita","06-037-6012","AQS"
"11/10/2008","35","","Mission Viejo","06-059-2022","AQS"
"11/11/2008","37","","Mission Viejo","06-059-2022","AQS"
"11/12/2008","31","","Mission Viejo","06-059-2022","AQS"
"11/13/2008","31","","Santa Clarita","06-037-6012","AQS"
"11/14/2008","44","","Santa Clarita","06-037-6012","AQS"
"11/15/2008","44","","Reseda","06-037-1201","AQS"
"11/16/2008","147","","Glendora","06-037-0016","AQS"
"11/17/2008","44","","Costa Mesa","06-059-1003","AQS"
"11/18/2008","38","","Mission Viejo","06-059-2022","AQS"
"11/19/2008","36","","Reseda","06-037-1201","AQS"
"11/20/2008","40","","Lancaster-Division Street","06-037-9033","AQS"
"11/21/2008","43","","Santa Clarita","06-037-6012","AQS"
"11/22/2008","48","","Costa Mesa","06-059-1003","AQS"
"11/23/2008","43","","Santa Clarita","06-037-6012","AQS"
"11/24/2008","29","","LAX Hastings","06-037-5005","AQS"
"11/25/2008","30","","Lancaster-Division Street","06-037-9033","AQS"
"11/26/2008","28","","LAX Hastings","06-037-5005","AQS"
"11/27/2008","33","","Costa Mesa","06-059-1003","AQS"
"11/28/2008","32","","LAX Hastings","06-037-5005","AQS"
"11/29/2008","38","","Santa Clarita","06-037-6012","AQS"
"11/30/2008","38","","Glendora","06-037-0016","AQS"
"12/01/2008","28","","Costa Mesa","06-059-1003","AQS"
"12/02/2008","32","","Lancaster-Division Street","06-037-9033","AQS"
"12/03/2008","39","","Costa Mesa","06-059-1003","AQS"
"12/04/2008","33","","Costa Mesa","06-059-1003","AQS"
"12/05/2008","35","","Santa Clarita","06-037-6012","AQS"
"12/06/2008","34","","Santa Clarita","06-037-6012","AQS"
"12/07/2008","37","","LAX Hastings","06-037-5005","AQS"
"12/08/2008","37","","Costa Mesa","06-059-1003","AQS"
"12/09/2008","37","","Santa Clarita","06-037-6012","AQS"
"12/10/2008","31","","Santa Clarita","06-037-6012","AQS"
"12/11/2008","26","","Santa Clarita","06-037-6012","AQS"
"12/12/2008","30","","Mission Viejo","06-059-2022","AQS"
"12/13/2008","38","","Costa Mesa","06-059-1003","AQS"
"12/14/2008","34","","LAX Hastings","06-037-5005","AQS"
"12/15/2008","33","","Lancaster-Division Street","06-037-9033","AQS"
"12/16/2008","33","","Lancaster-Division Street","06-037-9033","AQS"
"12/17/2008","33","","Santa Clarita","06-037-6012","AQS"
"12/18/2008","32","","Mission Viejo","06-059-2022","AQS"
"12/19/2008","38","","Lancaster-Division Street","06-037-9033","AQS"
"12/20/2008","38","","Santa Clarita","06-037-6012","AQS"
"12/21/2008","36","","Santa Clarita","06-037-6012","AQS"
"12/22/2008","36","","Lancaster-Division Street","06-037-9033","AQS"
"12/23/2008","35","","Lancaster-Division Street","06-037-9033","AQS"
"12/24/2008","29","","Azusa","06-037-0002","AQS"
"12/25/2008","37","","Costa Mesa","06-059-1003","AQS"
"12/26/2008","35","","Lancaster-Division Street","06-037-9033","AQS"
"12/27/2008","33","","Santa Clarita","06-037-6012","AQS"
"12/28/2008","33","","Glendora","06-037-0016","AQS"
"12/29/2008","28","","Lancaster-Division Street","06-037-9033","AQS"
"12/30/2008","28","","Santa Clarita","06-037-6012","AQS"
"12/31/2008","24","","Lancaster-Division Street","06-037-9033","AQS"
"01/01/2009","31","","Santa Clarita","06-037-6012","AQS"
"01/02/2009","47","","Costa Mesa","06-059-1003","AQS"
"01/03/2009","32","","Lancaster-Division Street","06-037-9033","AQS"
"01/04/2009","40","","Santa Clarita","06-037-6012","AQS"
"01/05/2009","34","","Lancaster-Division Street","06-037-9033","AQS"
"01/06/2009","29","","Costa Mesa","06-059-1003","AQS"
"01/07/2009","25","","LAX Hastings","06-037-5005","AQS"
"01/08/2009","30","","Lancaster-Division Street","06-037-9033","AQS"
"01/09/2009","40","","Santa Clarita","06-037-6012","AQS"
"01/10/2009","39","","Costa Mesa","06-059-1003","AQS"
"01/11/2009","40","","Glendora","06-037-0016","AQS"
"01/12/2009","39","","Glendora","06-037-0016","AQS"
"01/13/2009","35","","Santa Clarita","06-037-6012","AQS"
"01/14/2009","33","","Santa Clarita","06-037-6012","AQS"
"01/15/2009","35","","Santa Clarita","06-037-6012","AQS"
"01/16/2009","36","","Santa Clarita","06-037-6012","AQS"
"01/17/2009","35","","Glendora","06-037-0016","AQS"
"01/18/2009","39","","Santa Clarita","06-037-6012","AQS"
"01/19/2009","34","","Santa Clarita","06-037-6012","AQS"
"01/20/2009","33","","Santa Clarita","06-037-6012","AQS"
"01/21/2009","31","","Costa Mesa","06-059-1003","AQS"
"01/22/2009","31","","Mission Viejo","06-059-2022","AQS"
"01/23/2009","22","","Lancaster-Division Street","06-037-9033","AQS"
"01/24/2009","28","","Lancaster-Division Street","06-037-9033","AQS"
"01/25/2009","36","","Costa Mesa","06-059-1003","AQS"
"01/26/2009","36","","Lancaster-Division Street","06-037-9033","AQS"
"01/27/2009","38","","Santa Clarita","06-037-6012","AQS"
"01/28/2009","39","","Santa Clarita","06-037-6012","AQS"
"01/29/2009","41","","Santa Clarita","06-037-6012","AQS"
"01/30/2009","39","","Santa Clarita","06-037-6012","AQS"
"01/31/2009","36","","Santa Clarita","06-037-6012","AQS"
"02/01/2009","40","","Santa Clarita","06-037-6012","AQS"
"02/02/2009","37","","Santa Clarita","06-037-6012","AQS"
"02/03/2009","34","","Santa Clarita","06-037-6012","AQS"
"02/04/2009","36","","Mission Viejo","06-059-2022","AQS"
"02/05/2009","37","","Costa Mesa","06-059-1003","AQS"
"02/06/2009","38","","Costa Mesa","06-059-1003","AQS"
"02/07/2009","36","","Costa Mesa","06-059-1003","AQS"
"02/08/2009","39","","Costa Mesa","06-059-1003","AQS"
"02/09/2009","40","","Costa Mesa","06-059-1003","AQS"
"02/10/2009","33","","Mission Viejo","06-059-2022","AQS"
"02/11/2009","37","","Mission Viejo","06-059-2022","AQS"
"02/12/2009","40","","Lancaster-Division Street","06-037-9033","AQS"
"02/13/2009","37","","Costa Mesa","06-059-1003","AQS"
"02/14/2009","43","","Costa Mesa","06-059-1003","AQS"
"02/15/2009","38","","Costa Mesa","06-059-1003","AQS"
"02/16/2009","40","","Lancaster-Division Street","06-037-9033","AQS"
"02/17/2009","40","","Lancaster-Division Street","06-037-9033","AQS"
"02/18/2009","39","","Santa Clarita","06-037-6012","AQS"
"02/19/2009","41","","Santa Clarita","06-037-6012","AQS"
"02/20/2009","39","","Lancaster-Division Street","06-037-9033","AQS"
"02/21/2009","36","","Lancaster-Division Street","06-037-9033","AQS"
"02/22/2009","22","","LAX Hastings","06-037-5005","AQS"
"02/23/2009","30","","Lancaster-Division Street","06-037-9033","AQS"
"02/24/2009","37","","Lancaster-Division Street","06-037-9033","AQS"
"02/25/2009","42","","Lancaster-Division Street","06-037-9033","AQS"
"02/26/2009","43","","Lancaster-Division Street","06-037-9033","AQS"
"02/27/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"02/28/2009","49","","La Habra","06-059-5001","AQS"
"03/01/2009","87","","Mission Viejo","06-059-2022","AQS"
"03/02/2009","32","","Lancaster-Division Street","06-037-9033","AQS"
"03/03/2009","46","","Lancaster-Division Street","06-037-9033","AQS"
"03/04/2009","41","","Lancaster-Division Street","06-037-9033","AQS"
"03/05/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"03/06/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"03/07/2009","49","","Lancaster-Division Street","06-037-9033","AQS"
"03/08/2009","61","","Lancaster-Division Street","06-037-9033","AQS"
"03/09/2009","45","","Burbank","06-037-1002","AQS"
"03/10/2009","51","","Lancaster-Division Street","06-037-9033","AQS"
"03/11/2009","50","","Lancaster-Division Street","06-037-9033","AQS"
"03/12/2009","67","","Lancaster-Division Street","06-037-9033","AQS"
"03/13/2009","58","","Lancaster-Division Street","06-037-9033","AQS"
"03/14/2009","61","","Lancaster-Division Street","06-037-9033","AQS"
"03/15/2009","48","","West Los Angeles","06-037-0113","AQS"
"03/16/2009","49","","Costa Mesa","06-059-1003","AQS"
"03/17/2009","49","","Glendora","06-037-0016","AQS"
"03/18/2009","147","","Mission Viejo","06-059-2022","AQS"
"03/19/2009","105","","Costa Mesa","06-059-1003","AQS"
"03/20/2009","90","","Lancaster-Division Street","06-037-9033","AQS"
"03/21/2009","49","","Lancaster-Division Street","06-037-9033","AQS"
"03/22/2009","50","","Lancaster-Division Street","06-037-9033","AQS"
"03/23/2009","61","","Lancaster-Division Street","06-037-9033","AQS"
"03/24/2009","54","","Costa Mesa","06-059-1003","AQS"
"03/25/2009","71","","Lancaster-Division Street","06-037-9033","AQS"
"03/26/2009","49","","Mission Viejo","06-059-2022","AQS"
"03/27/2009","67","","Mission Viejo","06-059-2022","AQS"
"03/28/2009","93","","Burbank","06-037-1002","AQS"
"03/29/2009","71","","Lancaster-Division Street","06-037-9033","AQS"
"03/30/2009","67","","Lancaster-Division Street","06-037-9033","AQS"
"03/31/2009","80","","Lancaster-Division Street","06-037-9033","AQS"
"04/01/2009","54","","Lancaster-Division Street","06-037-9033","AQS"
"04/02/2009","77","","Lancaster-Division Street","06-037-9033","AQS"
"04/03/2009","67","","Lancaster-Division Street","06-037-9033","AQS"
"04/04/2009","77","","Glendora","06-037-0016","AQS"
"04/05/2009","87","","Burbank","06-037-1002","AQS"
"04/06/2009","77","","Mission Viejo","06-059-2022","AQS"
"04/07/2009","61","","Lancaster-Division Street","06-037-9033","AQS"
"04/08/2009","47","","Lancaster-Division Street","06-037-9033","AQS"
"04/09/2009","50","","Lancaster-Division Street","06-037-9033","AQS"
"04/10/2009","54","","Lancaster-Division Street","06-037-9033","AQS"
"04/11/2009","50","","Burbank","06-037-1002","AQS"
"04/12/2009","67","","Glendora","06-037-0016","AQS"
"04/13/2009","74","","Lancaster-Division Street","06-037-9033","AQS"
"04/14/2009","58","","Lancaster-Division Street","06-037-9033","AQS"
"04/15/2009","49","","Lancaster-Division Street","06-037-9033","AQS"
"04/16/2009","64","","Lancaster-Division Street","06-037-9033","AQS"
"04/17/2009","93","","Lancaster-Division Street","06-037-9033","AQS"
"04/18/2009","133","","Mission Viejo","06-059-2022","AQS"
"04/19/2009","119","","Burbank","06-037-1002","AQS"
"04/20/2009","112","","Glendora","06-037-0016","AQS"
"04/21/2009","174","","Mission Viejo","06-059-2022","AQS"
"04/22/2009","119","","Lancaster-Division Street","06-037-9033","AQS"
"04/23/2009","87","","Lancaster-Division Street","06-037-9033","AQS"
"04/24/2009","48","","Lancaster-Division Street","06-037-9033","AQS"
"04/25/2009","71","","Lancaster-Division Street","06-037-9033","AQS"
"04/26/2009","90","","Lancaster-Division Street","06-037-9033","AQS"
"04/27/2009","77","","Lancaster-Division Street","06-037-9033","AQS"
"04/28/2009","71","","Lancaster-Division Street","06-037-9033","AQS"
"04/29/2009","93","","Lancaster-Division Street","06-037-9033","AQS"
"04/30/2009","105","","Lancaster-Division Street","06-037-9033","AQS"
"05/01/2009","64","","Lancaster-Division Street","06-037-9033","AQS"
"05/02/2009","48","","Lancaster-Division Street","06-037-9033","AQS"
"05/03/2009","50","","Glendora","06-037-0016","AQS"
"05/04/2009","93","","Lancaster-Division Street","06-037-9033","AQS"
"05/05/2009","47","","Lancaster-Division Street","06-037-9033","AQS"
"05/06/2009","54","","Glendora","06-037-0016","AQS"
"05/07/2009","129","","Glendora","06-037-0016","AQS"
"05/08/2009","126","","Santa Clarita","06-037-6012","AQS"
"05/09/2009","151","","Santa Clarita","06-037-6012","AQS"
"05/10/2009","169","","Santa Clarita","06-037-6012","AQS"
"05/11/2009","129","","Santa Clarita","06-037-6012","AQS"
"05/12/2009","122","","Santa Clarita","06-037-6012","AQS"
"05/13/2009","115","","Glendora","06-037-0016","AQS"
"05/14/2009","108","","Glendora","06-037-0016","AQS"
"05/15/2009","115","","Santa Clarita","06-037-6012","AQS"
"05/16/2009","172","","Santa Clarita","06-037-6012","AQS"
"05/17/2009","195","","Santa Clarita","06-037-6012","AQS"
"05/18/2009","143","","Santa Clarita","06-037-6012","AQS"
"05/19/2009","80","","Lancaster-Division Street","06-037-9033","AQS"
"05/20/2009","74","","Lancaster-Division Street","06-037-9033","AQS"
"05/21/2009","51","","Lancaster-Division Street","06-037-9033","AQS"
"05/22/2009","100","","Lancaster-Division Street","06-037-9033","AQS"
"05/23/2009","147","","Lancaster-Division Street","06-037-9033","AQS"
"05/24/2009","119","","Lancaster-Division Street","06-037-9033","AQS"
"05/25/2009","112","","Lancaster-Division Street","06-037-9033","AQS"
"05/26/2009","119","","Lancaster-Division Street","06-037-9033","AQS"
"05/27/2009","133","","Santa Clarita","06-037-6012","AQS"
"05/28/2009","129","","Santa Clarita","06-037-6012","AQS"
"05/29/2009","77","","Lancaster-Division Street","06-037-9033","AQS"
"05/30/2009","97","","Lancaster-Division Street","06-037-9033","AQS"
"05/31/2009","119","","Santa Clarita","06-037-6012","AQS"
"06/01/2009","93","","Lancaster-Division Street","06-037-9033","AQS"
"06/02/2009","58","","Glendora","06-037-0016","AQS"
"06/03/2009","41","","Costa Mesa","06-059-1003","AQS"
"06/04/2009","49","","Lancaster-Division Street","06-037-9033","AQS"
"06/05/2009","33","","Lancaster-Division Street","06-037-9033","AQS"
"06/06/2009","36","","Lancaster-Division Street","06-037-9033","AQS"
"06/07/2009","50","","Lancaster-Division Street","06-037-9033","AQS"
"06/08/2009","48","","Lancaster-Division Street","06-037-9033","AQS"
"06/09/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"06/10/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"06/11/2009","45","","Lancaster-Division Street","06-037-9033","AQS"
"06/12/2009","45","","Lancaster-Division Street","06-037-9033","AQS"
"06/13/2009","48","","Lancaster-Division Street","06-037-9033","AQS"
"06/14/2009","48","","Lancaster-Division Street","06-037-9033","AQS"
"06/15/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"06/16/2009","90","","Lancaster-Division Street","06-037-9033","AQS"
"06/17/2009","93","","Lancaster-Division Street","06-037-9033","AQS"
"06/18/2009","129","","Santa Clarita","06-037-6012","AQS"
"06/19/2009","156","","Lancaster-Division Street","06-037-9033","AQS"
"06/20/2009","77","","Lancaster-Division Street","06-037-9033","AQS"
"06/21/2009","80","","Glendora","06-037-0016","AQS"
"06/22/2009","140","","Lancaster-Division Street","06-037-9033","AQS"
"06/23/2009","182","","Lancaster-Division Street","06-037-9033","AQS"
"06/24/2009","164","","Lancaster-Division Street","06-037-9033","AQS"
"06/25/2009","122","","Santa Clarita","06-037-6012","AQS"
"06/26/2009","136","","Santa Clarita","06-037-6012","AQS"
"06/27/2009","197","","Santa Clarita","06-037-6012","AQS"
"06/28/2009","187","","Glendora","06-037-0016","AQS"
"06/29/2009","136","","Santa Clarita","06-037-6012","AQS"
"06/30/2009","150","","Lancaster-Division Street","06-037-9033","AQS"
"07/01/2009","93","","Lancaster-Division Street","06-037-9033","AQS"
"07/02/2009","71","","Santa Clarita","06-037-6012","AQS"
"07/03/2009","80","","Glendora","06-037-0016","AQS"
"07/04/2009","90","","Glendora","06-037-0016","AQS"
"07/05/2009","74","","Pomona","06-037-1701","AQS"
"07/06/2009","129","","Santa Clarita","06-037-6012","AQS"
"07/07/2009","143","","Santa Clarita","06-037-6012","AQS"
"07/08/2009","122","","Lancaster-Division Street","06-037-9033","AQS"
"07/09/2009","100","","Santa Clarita","06-037-6012","AQS"
"07/10/2009","119","","Santa Clarita","06-037-6012","AQS"
"07/11/2009","156","","Santa Clarita","06-037-6012","AQS"
"07/12/2009","164","","Glendora","06-037-0016","AQS"
"07/13/2009","100","","Glendora","06-037-0016","AQS"
"07/14/2009","71","","Glendora","06-037-0016","AQS"
"07/15/2009","97","","Glendora","06-037-0016","AQS"
"07/16/2009","80","","Glendora","06-037-0016","AQS"
"07/17/2009","164","","Santa Clarita","06-037-6012","AQS"
"07/18/2009","218","","Santa Clarita","06-037-6012","AQS"
"07/19/2009","204","","Glendora","06-037-0016","AQS"
"07/20/2009","143","","Santa Clarita","06-037-6012","AQS"
"07/21/2009","154","","Lancaster-Division Street","06-037-9033","AQS"
"07/22/2009","156","","Santa Clarita","06-037-6012","AQS"
"07/23/2009","119","","Santa Clarita","06-037-6012","AQS"
"07/24/2009","159","","Santa Clarita","06-037-6012","AQS"
"07/25/2009","166","","Santa Clarita","06-037-6012","AQS"
"07/26/2009","143","","Glendora","06-037-0016","AQS"
"07/27/2009","154","","Lancaster-Division Street","06-037-9033","AQS"
"07/28/2009","156","","Lancaster-Division Street","06-037-9033","AQS"
"07/29/2009","140","","Lancaster-Division Street","06-037-9033","AQS"
"07/30/2009","143","","Lancaster-Division Street","06-037-9033","AQS"
"07/31/2009","140","","Santa Clarita","06-037-6012","AQS"
"08/01/2009","164","","Santa Clarita","06-037-6012","AQS"
"08/02/2009","151","","Glendora","06-037-0016","AQS"
"08/03/2009","54","","Glendora","06-037-0016","AQS"
"08/04/2009","61","","Lancaster-Division Street","06-037-9033","AQS"
"08/05/2009","48","","Glendora","06-037-0016","AQS"
"08/06/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"08/07/2009","44","","Santa Clarita","06-037-6012","AQS"
"08/08/2009","122","","Santa Clarita","06-037-6012","AQS"
"08/09/2009","159","","Santa Clarita","06-037-6012","AQS"
"08/10/2009","147","","Santa Clarita","06-037-6012","AQS"
"08/11/2009","177","","Santa Clarita","06-037-6012","AQS"
"08/12/2009","172","","Lancaster-Division Street","06-037-9033","AQS"
"08/13/2009","74","","Santa Clarita","06-037-6012","AQS"
"08/14/2009","151","","Lancaster-Division Street","06-037-9033","AQS"
"08/15/2009","147","","Lancaster-Division Street","06-037-9033","AQS"
"08/16/2009","172","","Santa Clarita","06-037-6012","AQS"
"08/17/2009","192","","Lancaster-Division Street","06-037-9033","AQS"
"08/18/2009","150","","Santa Clarita","06-037-6012","AQS"
"08/19/2009","150","","Santa Clarita","06-037-6012","AQS"
"08/20/2009","126","","Santa Clarita","06-037-6012","AQS"
"08/21/2009","80","","Santa Clarita","06-037-6012","AQS"
"08/22/2009","133","","Lancaster-Division Street","06-037-9033","AQS"
"08/23/2009","112","","Glendora","06-037-0016","AQS"
"08/24/2009","84","","Lancaster-Division Street","06-037-9033","AQS"
"08/25/2009","90","","Lancaster-Division Street","06-037-9033","AQS"
"08/26/2009","174","","Pasadena","06-037-2005","AQS"
"08/27/2009","159","","Pasadena","06-037-2005","AQS"
"08/28/2009","177","","Santa Clarita","06-037-6012","AQS"
"08/29/2009","197","","Glendora","06-037-0016","AQS"
"08/30/2009","214","","Glendora","06-037-0016","AQS"
"08/31/2009","203","","Glendora","06-037-0016","AQS"
"09/01/2009","67","","Mission Viejo","06-059-2022","AQS"
"09/02/2009","169","","Reseda","06-037-1201","AQS"
"09/03/2009","192","","Santa Clarita","06-037-6012","AQS"
"09/04/2009","154","","Santa Clarita","06-037-6012","AQS"
"09/05/2009","140","","Glendora","06-037-0016","AQS"
"09/06/2009","150","","Santa Clarita","06-037-6012","AQS"
"09/07/2009","129","","Santa Clarita","06-037-6012","AQS"
"09/08/2009","105","","Lancaster-Division Street","06-037-9033","AQS"
"09/09/2009","108","","Lancaster-Division Street","06-037-9033","AQS"
"09/10/2009","100","","Mission Viejo","06-059-2022","AQS"
"09/11/2009","74","","Lancaster-Division Street","06-037-9033","AQS"
"09/12/2009","105","","Glendora","06-037-0016","AQS"
"09/13/2009","50","","Glendora","06-037-0016","AQS"
"09/14/2009","40","","Mission Viejo","06-059-2022","AQS"
"09/15/2009","50","","Santa Clarita","06-037-6012","AQS"
"09/16/2009","129","","Santa Clarita","06-037-6012","AQS"
"09/17/2009","154","","Santa Clarita","06-037-6012","AQS"
"09/18/2009","164","","Santa Clarita","06-037-6012","AQS"
"09/19/2009","156","","Glendora","06-037-0016","AQS"
"09/20/2009","151","","Santa Clarita","06-037-6012","AQS"
"09/21/2009","93","","Santa Clarita","06-037-6012","AQS"
"09/22/2009","71","","Glendora","06-037-0016","AQS"
"09/23/2009","67","","Glendora","06-037-0016","AQS"
"09/24/2009","84","","Costa Mesa","06-059-1003","AQS"
"09/25/2009","166","","Mission Viejo","06-059-2022","AQS"
"09/26/2009","164","","Glendora","06-037-0016","AQS"
"09/27/2009","200","","Glendora","06-037-0016","AQS"
"09/28/2009","97","","Santa Clarita","06-037-6012","AQS"
"09/29/2009","51","","Lancaster-Division Street","06-037-9033","AQS"
"09/30/2009","61","","Glendora","06-037-0016","AQS"
"10/01/2009","61","","Glendora","06-037-0016","AQS"
"10/02/2009","87","","Lancaster-Division Street","06-037-9033","AQS"
"10/03/2009","119","","Glendora","06-037-0016","AQS"
"10/04/2009","45","","Glendora","06-037-0016","AQS"
"10/05/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"10/06/2009","44","","Glendora","06-037-0016","AQS"
"10/07/2009","48","","Glendora","06-037-0016","AQS"
"10/08/2009","64","","Lancaster-Division Street","06-037-9033","AQS"
"10/09/2009","74","","Lancaster-Division Street","06-037-9033","AQS"
"10/10/2009","97","","Lancaster-Division Street","06-037-9033","AQS"
"10/11/2009","67","","Lancaster-Division Street","06-037-9033","AQS"
"10/12/2009","41","","Lancaster-Division Street","06-037-9033","AQS"
"10/13/2009","28","","Lancaster-Division Street","06-037-9033","AQS"
"10/14/2009","30","","Lancaster-Division Street","06-037-9033","AQS"
"10/15/2009","43","","Lancaster-Division Street","06-037-9033","AQS"
"10/16/2009","45","","West Los Angeles","06-037-0113","AQS"
"10/17/2009","105","","Mission Viejo","06-059-2022","AQS"
"10/18/2009","119","","Lancaster-Division Street","06-037-9033","AQS"
"10/19/2009","46","","Lancaster-Division Street","06-037-9033","AQS"
"10/20/2009","45","","Lancaster-Division Street","06-037-9033","AQS"
"10/21/2009","42","","West Los Angeles","06-037-0113","AQS"
"10/22/2009","47","","Mission Viejo","06-059-2022","AQS"
"10/23/2009","48","","Mission Viejo","06-059-2022","AQS"
"10/24/2009","97","","Glendora","06-037-0016","AQS"
"10/25/2009","136","","Glendora","06-037-0016","AQS"
"10/26/2009","47","","Lancaster-Division Street","06-037-9033","AQS"
"10/27/2009","44","","Glendora","06-037-0016","AQS"
"10/28/2009","42","","Glendora","06-037-0016","AQS"
"10/29/2009","38","","Santa Clarita","06-037-6012","AQS"
"10/30/2009","37","","Costa Mesa","06-059-1003","AQS"
"10/31/2009","40","","Glendora","06-037-0016","AQS"
"11/01/2009","58","","Glendora","06-037-0016","AQS"
"11/02/2009","54","","Mission Viejo","06-059-2022","AQS"
"11/03/2009","67","","Mission Viejo","06-059-2022","AQS"
"11/04/2009","43","","Santa Clarita","06-037-6012","AQS"
"11/05/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"11/06/2009","43","","Lancaster-Division Street","06-037-9033","AQS"
"11/07/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"11/08/2009","54","","LAX Hastings","06-037-5005","AQS"
"11/09/2009","44","","LAX Hastings","06-037-5005","AQS"
"11/10/2009","43","","Lancaster-Division Street","06-037-9033","AQS"
"11/11/2009","39","","Lancaster-Division Street","06-037-9033","AQS"
"11/12/2009","42","","Lancaster-Division Street","06-037-9033","AQS"
"11/13/2009","43","","Lancaster-Division Street","06-037-9033","AQS"
"11/14/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"11/15/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"11/16/2009","39","","Santa Clarita","06-037-6012","AQS"
"11/17/2009","34","","Santa Clarita","06-037-6012","AQS"
"11/18/2009","42","","Lancaster-Division Street","06-037-9033","AQS"
"11/19/2009","35","","Santa Clarita","06-037-6012","AQS"
"11/20/2009","44","","Lancaster-Division Street","06-037-9033","AQS"
"11/21/2009","48","","Glendora","06-037-0016","AQS"
"11/22/2009","44","","Mission Viejo","06-059-2022","AQS"
"11/23/2009","40","","Santa Clarita","06-037-6012","AQS"
"11/24/2009","41","","Santa Clarita","06-037-6012","AQS"
"11/25/2009","38","","Santa Clarita","06-037-6012","AQS"
"11/26/2009","39","","Mission Viejo","06-059-2022","AQS"
"11/27/2009","41","","Lancaster-Division Street","06-037-9033","AQS"
"11/28/2009","36","","Lancaster-Division Street","06-037-9033","AQS"
"11/29/2009","42","","Lancaster-Division Street","06-037-9033","AQS"
"11/30/2009","35","","Santa Clarita","06-037-6012","AQS"
"12/01/2009","29","","Lancaster-Division Street","06-037-9033","AQS"
"12/02/2009","35","","Mission Viejo","06-059-2022","AQS"
"12/03/2009","39","","LAX Hastings","06-037-5005","AQS"
"12/04/2009","38","","Lancaster-Division Street","06-037-9033","AQS"
"12/05/2009","48","","Lancaster-Division Street","06-037-9033","AQS"
"12/06/2009","43","","Lancaster-Division Street","06-037-9033","AQS"
"12/07/2009","36","","Lancaster-Division Street","06-037-9033","AQS"
"12/08/2009","34","","Lancaster-Division Street","06-037-9033","AQS"
"12/09/2009","35","","Mission Viejo","06-059-2022","AQS"
"12/10/2009","30","","Lancaster-Division Street","06-037-9033","AQS"
"12/11/2009","26","","Mission Viejo","06-059-2022","AQS"
"12/12/2009","42","","Lancaster-Division Street","06-037-9033","AQS"
"12/13/2009","43","","Lancaster-Division Street","06-037-9033","AQS"
"12/14/2009","35","","Lancaster-Division Street","06-037-9033","AQS"
"12/15/2009","30","","Santa Clarita","06-037-6012","AQS"
"12/16/2009","31","","Reseda","06-037-1201","AQS"
"12/17/2009","33","","Santa Clarita","06-037-6012","AQS"
"12/18/2009","31","","Reseda","06-037-1201","AQS"
"12/19/2009","31","","Glendora","06-037-0016","AQS"
"12/20/2009","29","","Glendora","06-037-0016","AQS"
"12/21/2009","38","","Lancaster-Division Street","06-037-9033","AQS"
"12/22/2009","41","","Lancaster-Division Street","06-037-9033","AQS"
"12/23/2009","38","","Santa Clarita","06-037-6012","AQS"
"12/24/2009","37","","Santa Clarita","06-037-6012","AQS"
